company,product,sales2,z_sales2,currentprice,z_currentprice,numberofstars2,averagerating2,numberofreviews2,z_numberofreviews2,freeshipping2,foreign,bestseller2,etsysince2,dayssincelastreview,z_dayssincelastreview,daysuntilship,z_daysuntilship,betabestseller2,lqtbestseller,uqtnonbestseller
JewelleryForWorld,Pink peach rose earrings. Gift for mom. Burnt orange flower earrings. Polymer clay jewelry. Gift under 50. Romantic jewelry. Dangle rose,9214,-.2160213416209601,42,.0173623584538906,5,4.9082,2320,-.0876583524699381,1,1,0,2014,182,.2317435005738352,10.5,1.117464042531144,5410.009065224322,8388,13471
JewelleryForWorld,Green leaves earrings. Polymer clay earrings. Dangle earrings. Gift for her. Elf jewelry. Leaf earrings. Floral earrings. Woodland jewelry.,9214,-.2160213416209601,41.5,.0146362738187733,5,4.9082,2320,-.0876583524699381,1,1,0,2014,75,-.4006769693355068,2,-.4080177754655682,5410.009065224322,8388,13471
JewelleryForWorld,Black Orchid Earrings. Black flower earrings. Flower in hoops earrings. Polymer clay jewelry. Black Earrings. Hoop earrings. Black Jewelry.,9214,-.2160213416209601,23.5,-.0835027730454474,5,4.9082,2320,-.0876583524699381,1,1,0,2014,199,.3322215191575624,2,-.4080177754655682,5410.009065224322,8388,13471
JessicasBridal,Cubic Zirconia Teardrop Bridal Earrings CZ Simulated Diamond Halo Teardrop Wedding Earrings Crystal Bridal Earrings,11950,-.1207862212202752,38.700001,-.0006297959782082,5,4.9458,3333,.1213217395887613,0,0,0,2013,554,2.430438966053043,10.5,1.117464042531144,5410.009065224322,8388,13471
JaciRileyJewelry,223 Winchester Remington bullet earrings | sterling silver posts | gift for him or her | bullet studs,11350,-.1416711160449868,30,-.0480636727889233,5,4.9661,3167,.0870762358555489,0,0,0,2007,64,-.4656921578308597,2,-.4080177754655682,5410.009065224322,8388,13471
JKWstudio,"Snowflake Earrings, Snowflake Stud Earrings, Minimalist Earrings, Sterling Silver Snowflake Earrings, Birthday gift, Gift for Women",9243,-.2150119050377657,6.9000001,-.1740087824113805,5,4.9358,1036,-.3525452608641829,1,1,0,2014,239,.5686403864133912,4,-.0490808771134007,5410.009065224322,8388,13471
JJBridalCollection,Tie the Knot Earrings with Cubic Zirconia Bridesmaid message Gift,10739,-.1629389006081514,14.4,-.1331175154844188,5,4.9169,1590,-.2382560496099683,0,0,0,2014,57,-.5070654596006298,2,-.4080177754655682,5410.009065224322,8388,13471
JJBridalCollection,"ROSE GOLD Teardrop Design with Round shape Crystal Earrings,Bridesmaid Jewelry Message Gift Box",10739,-.1629389006081514,13.5,-.1380244657477923,5,4.9169,1590,-.2382560496099683,0,0,0,2014,1,-.8380518737587901,2,-.4080177754655682,5410.009065224322,8388,13471
JJBridalCollection,"Bridesmaid Earrings Gift,Bridesmaid Earrings Gift Box, Message Jewelry Gift Box",10740,-.1629040924501102,5,-.1843679045447854,5,4.9171,1591,-.238049751394708,0,0,0,2014,130,-.0756010268587422,2,-.4080177754655682,5410.009065224322,8388,13471
IzaBelaJewels,Stainless Steel Hoop Earrings with Crystals. 3 Colors Available. Trendy Big Hoops.,12253,-.1102393493337958,24.52,-.0779415578940032,5,4.8552,2271,-.0977669650176936,0,0,0,2015,367,1.325180761632043,2,-.4080177754655682,5410.009065224322,8388,13471
IzaBelaJewels,Mia Earrings. 18K White Gold or Rose Gold Plated Cubic Zirconia Ear Climbers Earrings. Ear Hook. Ear Wrap. Ear Crawlers..,12253,-.1102393493337958,22.52,-.0888458964344722,5,4.8552,2271,-.0977669650176936,0,0,0,2015,3,-.8262309303959986,2,-.4080177754655682,5410.009065224322,8388,13471
IzaBelaJewels,Gia Earrings. 18K White Gold or Rose Gold Plated Cubic Zirconia Ear Climbers Earrings. Ear Hook. Ear Wrap. Crystal Ear Crawler.,12253,-.1102393493337958,26.52,-.0670372193535343,5,4.8552,2271,-.0977669650176936,0,0,0,2015,137,-.0342277250889722,2,-.4080177754655682,5410.009065224322,8388,13471
IzaBelaJewels,Ella Earrings. 18K White or Rose Gold Plated Cuff Earrings with High Quality Sparkly Glass Crystals. Ear Climber. Trendy Stylish Earrings.,12253,-.1102393493337958,16.52,-.1215589120558791,5,4.8552,2271,-.0977669650176936,0,0,0,2015,57,-.5070654596006298,2,-.4080177754655682,5410.009065224322,8388,13471
IzaBelaJewels,Anya Earrings. Shiny Cubic Zirconia Earrings. 14K Yellow Gold or White Gold Plating. Crystal Ear Climbers. Diamond Ear Crawlers. Wrap Earrin,12253,-.1102393493337958,29,-.0535158420591577,5,4.8552,2271,-.0977669650176936,0,0,0,2015,542,2.359513305876294,2,-.4080177754655682,5410.009065224322,8388,13471
IzaBelaJewels,5 Sizes/2 Colors. Sparkly Crystal Hoop Earrings. Shiny Big Silver Hoops. Trendy Big Hoops.,12258,-.1100653085435899,19.52,-.1052024042451757,5,4.8633,2273,-.0973543685871729,0,0,0,2015,13,-.7671262135820414,2,-.4080177754655682,5410.009065224322,8388,13471
IzaBelaJewels,"4"" Huge Crystal Hoops. Silver, Gold, Rose Gold or Black Plated. Trendy Earrings. Very Big Crystal Hoops. Large Hoop Earrings. Sexy Earrings.",12253,-.1102393493337958,23.52,-.0833937271642377,5,4.8552,2271,-.0977669650176936,0,0,0,2015,67,-.4479607427866725,2,-.4080177754655682,5410.009065224322,8388,13471
IzaBelaJewels,3mm-10mm. Sold Individually. High Quality Shiny Cubic Zirconia Stud Earrings. Surgical Steel Post. Hypo-allergenic Earrings. Unisex Studs.,12258,-.1100653085435899,12.52,-.1433675891368171,5,4.8633,2273,-.0973543685871729,0,0,0,2015,23,-.7080214967680842,2,-.4080177754655682,5410.009065224322,8388,13471
IngridsCreations,Closing Sale Peach Stud Earrings Peach Crystal Stud Earrings Swarovski Earrings Surgical Steel Studs,9296,-.2131670726615828,4.5,-.1870939891799027,5,4.9625,2412,-.0686789166659891,0,0,0,2009,35,-.6370958365913356,1.5,-.4977520000536101,5410.009065224322,8388,13471
IncredInedible,Cotton Candy Earrings,9070,-.2210337163788909,6.4899998,-.1762441735800386,5,4.9027,2486,-.0534128487367258,0,0,0,2010,29,-.6725586666797099,3.5,-.1388151017014425,5410.009065224322,8388,13471
IncredInedible,Corn Dog Earrings,9071,-.2209989082208497,6.5,-.1761896506394337,5,4.9027,2486,-.0534128487367258,0,0,0,2010,21,-.7198424401308756,3.5,-.1388151017014425,5410.009065224322,8388,13471
IncredInedible,Breakfast Burrito Earrings,9071,-.2209989082208497,13.5,-.1380244657477923,5,4.9027,2486,-.0534128487367258,0,0,0,2010,18,-.7375738551750628,3.5,-.1388151017014425,5410.009065224322,8388,13471
InStyleBoutique,Rose Gold Wedding Earrings VINE Bridal Earrings Cubic Zirconia Bridal Jewelry Bridesmaid Gift Bridal Prom,12192,-.1123626469743082,61.490002,.1236251466820458,5,4.8472,2138,-.1252046276473155,1,0,0,2010,383,1.419748308534375,4,-.0490808771134007,5410.009065224322,8388,13471
InStyleBoutique,"RED Wedding Earrings, RED Earrings, Scarlet Bridal Earrings STATEMENT Glamorous Tear Drop Pageant Earrings",12193,-.112327838816267,60.299999,.1171370519395066,5,4.8472,2138,-.1252046276473155,1,0,0,2010,119,-.1406162153540951,2,-.4080177754655682,5410.009065224322,8388,13471
IJSY,Starfleet Command Insignia Logo Earrings in Gold OR Silver Hypoallergenic Option,9197,-.2166130803076602,14.95,-.1301188213458711,5,4.9966,2542,-.0418601486821481,1,0,0,2014,5,-.8144099870332072,1,-.5874862246416519,5410.009065224322,8388,13471
IJSY,"Sharknado Inspired Dangle Earrings, Shark Tornado Funny Unique Statement Earrings Jewelry",9197,-.2166130803076602,15.95,-.1246666520756366,5,4.9966,2542,-.0418601486821481,1,0,0,2014,24,-.7021110250866884,1,-.5874862246416519,5410.009065224322,8388,13471
IJSY,"Jem Earrings, Jem Cosplay Earrings, Jem and the Holograms, Shiny Pink Star Stud Post Costume Earrings",9197,-.2166130803076602,14.95,-.1301188213458711,5,4.9966,2542,-.0418601486821481,1,0,0,2014,11,-.7789471569448329,1,-.5874862246416519,5410.009065224322,8388,13471
IJSY,"Captain Marvel Star Earrings, Costume Star Logo Pendant Stud Post Earrings Cosplay",9198,-.2165782721496191,13.95,-.1355709906161055,5,4.9967,2544,-.0414475522516275,1,0,0,2014,494,2.0758106651693,1,-.5874862246416519,5410.009065224322,8388,13471
IJSY,"Black Canary Dangle Earrings, Black Bird Silhouette Statement Earrings, Cute Goth Jewelry",9198,-.2165782721496191,13.95,-.1355709906161055,5,4.9967,2544,-.0414475522516275,1,0,0,2014,0,-.8439623454401858,1,-.5874862246416519,5410.009065224322,8388,13471
HolzDesignGermany,Ø11mm Wooden ear studs wood earrings Fake faux gauge plugs wooden fake piercing illusion small mini customizeable,9197,-.2166130803076602,13.99,-.1353529040532799,4.5,4.7407,947,-.370905802022351,0,1,0,2014,432,1.709361420922765,4,-.0490808771134007,5410.009065224322,8388,13471
HiwireJewelry,Maui necklace custom made just for you in Hawaii - Maui jewelry - Hawaiian pendant -  Maui - silver dangle maui - gold Maui gift,10437,-.1734509643365896,44,.0282666969943595,5,4.7941,1487,-.2595047657817807,0,0,0,2013,1,-.8380518737587901,2,-.4080177754655682,5410.009065224322,8388,13471
HickoryHillGems,Pearl Clip-on Earrings CREAM pearl clip on earrings 8mm pearl SWAROVSKI Pearl GOLD Non-pierced Clip Earrings Round Pearl Solitaire earring,9346,-.2114266647595235,8.1999998,-.1669209639199538,5,4.9071,1490,-.2588858711359998,0,0,0,2013,351,1.230613214729712,2,-.4080177754655682,5410.009065224322,8388,13471
HickoryHillGems,Pearl Clip On Earrings WHITE Pearl clip on earrings 8mm Pearl Clip-on Earrings SWAROVSKI Pearl non-pierced pearl clip ons New SILVER plated,9346,-.2114266647595235,8.1999998,-.1669209639199538,5,4.9068,1489,-.2590921693512601,0,0,0,2013,187,.2612958589808138,2,-.4080177754655682,5410.009065224322,8388,13471
HickoryHillGems,NATURAL PEARL Magnetic Earrings Pearl Magnetic Stud Earrings Freshwater pearl Non-pierced earrings Classic Pearl Gift clip on stud style,9346,-.2114266647595235,21.200001,-.0960427582073117,5,4.9071,1490,-.2588858711359998,0,0,0,2013,413,1.597062458976247,2,-.4080177754655682,5410.009065224322,8388,13471
HickoryHillGems,"MAGNETIC EARRINGS Crystal Stud Style SWAROVSKI Crystal Clear 6mm stone non-pierced earrings, .85 carat diamond look each rhinestone earring",9346,-.2114266647595235,8.1999998,-.1669209639199538,5,4.9068,1489,-.2590921693512601,0,0,0,2013,27,-.6843796100425014,2,-.4080177754655682,5410.009065224322,8388,13471
HickoryHillGems,"Clip-on Earrings WHITE OPAL SWAROVSKI crystal Non-pierced white crystal clip on earrings Rhinestone clip-on earrings, Silver clip ons",9346,-.2114266647595235,10.7,-.1532905407443676,5,4.9068,1489,-.2590921693512601,0,0,0,2013,391,1.467032081985541,2,-.4080177754655682,5410.009065224322,8388,13471
HickoryHillGems,"Clip-on Earrings Blue Green Swarovski Crystal Pacific Opal, aqua rhinestone clip on earrings, Aqua Blue & Gold Clip-on Earrings, Non-pierced",9346,-.2114266647595235,10.7,-.1532905407443676,5,4.9068,1489,-.2590921693512601,0,0,0,2013,9,-.7907681003076242,2,-.4080177754655682,5410.009065224322,8388,13471
HickoryHillGems,8mm Swarovski Pearl Magnetic Earrings Pearl Earrings CREAM Pearl Cabochon Non-pierced Stud Pearl Magnet Stud Clip On Small Magnetic Earrings,9352,-.2112178158112764,9,-.1625592274638475,5,4.9071,1490,-.2588858711359998,0,0,0,2013,165,.131265481990108,2,-.4080177754655682,5410.009065224322,8388,13471
HickoryHillGems,4mm Magnetic Earrings STERLING SILVER Non-pierced Earrings Small CZ Simulated Diamond Stud .25 Carat Gemstone Stud Clear Stone clip stud,9348,-.2113570484434412,16.299999,-.1227583959508108,5,4.9071,1490,-.2588858711359998,0,0,0,2013,244,.5981927448203699,2,-.4080177754655682,5410.009065224322,8388,13471
Henju,"Super Minimal Circle Ear Jacket Earrings, Karma Earrings, Circle Earrings, Gold Long , Rose Gold Filled, Gold Filled, Sterling Silver",10121,-.1844503422776044,9.9899998,-.1571615811342179,5,4.9468,1550,-.2465079782203809,0,1,0,2013,63,-.4716026295122554,4,-.0490808771134007,5410.009065224322,8388,13471
Henju,"Name Hoops Earrings, Custom Bridesmaids Earrings, Name Fish Earrings, Open Hoops Earring, Rose Gold Bridesmaids Earrings, Personalised Gifts",10123,-.184380725961522,16.99,-.1189963962425765,5,4.9468,1550,-.2465079782203809,0,1,0,2013,92,-.3001989507517796,4,-.0490808771134007,5410.009065224322,8388,13471
Henju,Minimalist Gold Earrings / Dainty Ear Jackets /  Geometric Ear Jackets Earrings / Long Gold Earrings / Gold x Earrings,10121,-.1844503422776044,13.99,-.1353529040532799,5,4.9468,1550,-.2465079782203809,0,1,0,2013,241,.5804613297761827,4,-.0490808771134007,5410.009065224322,8388,13471
Henju,Gold X Earrings / X Studs / Minimalist Stud Earrings / Cross Earrings / X Earrings / Minimalist Earrings / Modern Earrings,10120,-.1844851504356456,12.99,-.1408050733235144,5,4.9468,1550,-.2465079782203809,0,1,0,2013,34,-.6430063082727313,4,-.0490808771134007,5410.009065224322,8388,13471
HeatherlyDesigns,"Swarovski Silver Shimmer Pear Crystal Long Dangling Teardrop Tear Drop Rose Gold, Gold, Silver Bridal Earrings Wedding Bridesmaids Gifts",11229,-.1458829031679703,26,-.0698723498698612,5,4.9296,3058,.0645897303921746,0,0,0,2007,43,-.5898120631401698,2,-.4080177754655682,5410.009065224322,8388,13471
HeatherlyDesigns,Swarovski Crystal Faux Diamond Pear Crystal Long Dangling Teardrop Tear Drop Rose Gold Gold Silver Bridal Earrings Wedding Bridesmaids Gifts,11233,-.1457436705358055,26,-.0698723498698612,5,4.9271,3062,.0654149232532158,0,0,0,2007,573,2.542737927999561,2,-.4080177754655682,5410.009065224322,8388,13471
HeatherlyDesigns,Swarovski Crystal Blush Pink Teardrop Simple Delicate Dangling Rose Gold Bridal Earrings Wedding Jewelry Bridesmaids Gifts,11227,-.1459525194840527,26,-.0698723498698612,5,4.9298,3058,.0645897303921746,0,0,0,2007,255,.6632079333157227,2,-.4080177754655682,5410.009065224322,8388,13471
HeatherlyDesigns,Swarovski Crystal Blush Pink Rose Pear Tear Stone Rhinestone Dangling Delicate Bridal Wedding Rose Gold Cubic Zirconia Bridal Earrings,11229,-.1458829031679703,33,-.0317071649782198,5,4.9296,3058,.0645897303921746,0,0,0,2007,0,-.8439623454401858,2,-.4080177754655682,5410.009065224322,8388,13471
HeatherJordanJewelry,Steampunk Ear Cuff in Bronze with Custom Stone,8996,-.2236095200739386,29.99,-.0481181957295281,5,4.88,1930,-.1681146564214611,1,0,0,2010,27,-.6843796100425014,2,-.4080177754655682,5410.009065224322,8388,13471
HeatherBoydWire,Woman in Wheelchair Earrings,10395,-.1749129069743194,18,-.1134897040317371,5,4.8963,2044,-.1445966598817851,0,1,0,2008,110,-.1938104604866566,4,-.0490808771134007,5410.009065224322,8388,13471
HeatherBoydWire,"Martini Glass Earrings: Unique gift for Bartenders, Waitresses, Hostesses",10395,-.1749129069743194,18,-.1134897040317371,5,4.8963,2044,-.1445966598817851,0,1,0,2008,108,-.205631403849448,4,-.0490808771134007,5410.009065224322,8388,13471
HeatherBoydWire,Kayak Earrings: Gifts for Outdoor Paddle Enthusiasts,10394,-.1749477151323606,18,-.1134897040317371,5,4.8963,2044,-.1445966598817851,0,1,0,2008,16,-.7493947985378543,4,-.0490808771134007,5410.009065224322,8388,13471
HeatherBoydWire,Atom Earrings Big Bang Geek Gift,10395,-.1749129069743194,18,-.1134897040317371,5,4.8963,2044,-.1445966598817851,0,1,0,2008,307,.9705524607483002,4,-.0490808771134007,5410.009065224322,8388,13471
HeatherBerry,"Long Black Tassel Earrings, Brass Crescent Earrings, Semi Circle Earrings with Tassels, Black Fringe Earrings, Half Circle Earrings",8436,-.2431020885770028,26,-.0698723498698612,5,4.9799,2215,-.1093196650722712,1,0,0,2007,81,-.3652141392471325,4,-.0490808771134007,5410.009065224322,8388,13471
HeatherBerry,"Gray Tassel Earrings, Hammered Brass with Gray Silk Tassel or Choose Your Own Color, Gray fringe Earrings",8444,-.2428236233126733,17,-.1189418733019716,5,4.9799,2215,-.1093196650722712,1,0,0,2007,14,-.7612157419006457,1.5,-.4977520000536101,5410.009065224322,8388,13471
HeatherBerry,"Blue Tassel Earrings, Teal Tassel Earrings,Brass Earrings, Gold Tassel Earrings, Blue Fringe Earrings, Bohemian Earrings, Semicircle, Gift",8444,-.2428236233126733,23.5,-.0835027730454474,5,4.9799,2215,-.1093196650722712,1,0,0,2007,114,-.1701685737610737,4,-.0490808771134007,5410.009065224322,8388,13471
HealingOilsRN,Silver and Gold bar stud earings delicate minimalist,11054,-.1519743308251778,4.9899998,-.1844224274853903,5,4.8699,1324,-.2931313748692122,0,0,0,2011,476,1.969422174904177,4,-.0490808771134007,5410.009065224322,8388,13471
HarshandSweet,"Small hoop earring, 20, 18 gauge hoop for piercing, 16g piercing earring, nose ring, sterling silver hoop, 8mm rook, daith, tragus ring",10635,-.1665589490444348,12.57,-.1430949848329804,5,4.9041,1542,-.2481583639424634,0,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322,8388,13471
HarshandSweet,"Small heart earring, tragus hoop, cartilage earring, rook piercing, daith earring upper cartilage earing, 20 18 16 gauge helix conch jewelry",10633,-.1666285653605172,9.2600002,-.161141662205684,5,4.9041,1542,-.2481583639424634,0,1,0,2014,20,-.7257529118122714,2,-.4080177754655682,5410.009065224322,8388,13471
HarshandSweet,"Piercing earrings, forward helix hoop, daith earring, rook earring, small cartilage hoop, upper cartilage earring, upper ear earring jewelry",10638,-.1664545245703112,9.2799997,-.1610326215240681,5,4.9044,1543,-.2479520657272031,0,1,0,2014,10,-.7848576286262285,2,-.4080177754655682,5410.009065224322,8388,13471
HarshandSweet,"Garnet hoop earring, daith earring, hoop for cartilage piercing, silver helix orbital upper ear earring, 20 18 gauge conch jewelry Schmuck",10638,-.1664545245703112,10.58,-.1539448004328445,5,4.9041,1542,-.2481583639424634,0,1,0,2014,449,1.809839439506492,2,-.4080177754655682,5410.009065224322,8388,13471
HarshandSweet,"Daith earring in sterling silver, spiral earring with green moss agate, cartilage earring, piercing earring, cartilage hoop, daith jewelry",10635,-.1665589490444348,11.91,-.1466934157194001,5,4.9041,1542,-.2481583639424634,0,1,0,2014,29,-.6725586666797099,2,-.4080177754655682,5410.009065224322,8388,13471
Happinesssilver,"Single Set of Geometric Sterling Silver Stud Earrings, Triangle Bar Dot Stud Earring, Earrings Set, Third Ear Piercing Earrings",8411,-.2439722925280325,10.5,-.1543809735584958,5,4.8284,1332,-.2914809891471296,0,1,0,2016,311,.994194347473883,2,-.4080177754655682,5410.009065224322,8388,13471
Happinesssilver,"Single Set of Geometric Earrings, Geometric Stud Earrings, 925 Sterling Silver Earrings, Earrings Set, Third Piercing Earrings",8411,-.2439722925280325,11.55,-.1486561947848308,5,4.8284,1332,-.2914809891471296,0,1,0,2016,8,-.79667857198902,2,-.4080177754655682,5410.009065224322,8388,13471
